시군명,업체명,도로명주소,지번주소,우편번호,전화번호,WGS84위도,WGS84경도
수원시,현대동물병원,경기도 수원시 권선구 매송고색로 661-1,경기도 수원시 권선구 고색동 408번지 16호,16625,031-293-0285,37.2499691932,126.9769423143
수원시,홈플러스동물병원,경기도 수원시 장안구 경수대로 930,경기도 수원시 장안구 조원동 896번지 삼성홈플러스 5층,16295,031-259-8288,37.3027649664,127.0088032891
수원시,화이트 독,경기도 수원시 장안구 장안로 29,경기도 수원시 장안구 영화동 422번지 43호,16274,,37.2876166320,127.0054383556
수원시,효원동물병원,경기도 수원시 영통구 동수원로 316,경기도 수원시 영통구 매탄동 1162번지 임광아파트 상가 105호,16546,031-238-0075,37.2577121398,127.0375818016
시흥시,24시배곧스마트동물병원,경기도 시흥시 배곧3로 86,경기도 시흥시 정왕동 2513번지 1호,15010,,37.3702222869,126.7295541408
시흥시,24시위드동물병원(정왕동동물의료센터),경기도 시흥시 정왕대로 230,경기도 시흥시 정왕동 1734-7번지 제일프라자 107호,15066,031-488-8075,37.3449788088,126.7384940896
시흥시,24시위드유동물의료센터,경기도 시흥시 은계번영길 1,경기도 시흥시 은행동 646번지 태산W타워,14922,031-318-4975,37.4365775346,126.8016249551
시흥시,OH!DOG,경기도 시흥시 수인로 3388,경기도 시흥시 신천동 713번지 17호,14904,,37.4417632783,126.7825513098
시흥시,강아지&고양이 마을,경기도 시흥시 오동마을로6번길 4,경기도 시흥시 정왕동 2320번지 2호 C.M건축자재백화점,15049,,37.3529327465,126.7419027019
시흥시,고래동물병원,경기도 시흥시 은계번영길 11,경기도 시흥시 은행동 646-5번지 2층,14923,031-505-7588,37.4374281699,126.8021935463
시흥시,굿모닝동물병원,경기도 시흥시 군자로 511,경기도 시흥시 거모동 1757번지 7호,15068,031-508-0555,37.3444775477,126.7852843459
시흥시,내마음속동물병원,경기도 시흥시 월곶중앙로 71,경기도 시흥시 월곶동 1011번지 15호 센타프라자,14963,031-404-8566,37.3889758169,126.7373037111
시흥시,내친구동물병원,경기도 시흥시 서울대학로278번길 19-14,"경기도 시흥시 정왕동 2515번지 배곧프라자 114호, 115호",15010,031-497-4479,37.3701623935,126.7286625518
시흥시,능곡동물병원,경기도 시흥시 승지로60번길 25,경기도 시흥시 능곡동 762번지 송죽센타프라자 111호,14995,031-317-7234,37.3679920221,126.8122671683
시흥시,닥터원동물병원,경기도 시흥시 마유로 416,경기도 시흥시 정왕동 2327-1번지 월드프라자 115호,15049,031-432-6991,37.3515947539,126.7412838659
시흥시,러빙펫 강아지분양 배곧본점,경기도 시흥시 서울대학로278번길 61,경기도 시흥시 정왕동 2537번지 2호 서영베니스스퀘어,15011,,37.3681926149,126.7306929431
시흥시,만세동물병원,경기도 시흥시 배곧4로 95,경기도 시흥시 정왕동 1772번지 31호 지음프라자,15010,031-319-7583,37.3742440446,126.7339742565
시흥시,목감동물병원,경기도 시흥시 동서로 1064,경기도 시흥시 조남동 169번지 45호,14984,031-482-7585,37.3838893135,126.8599259022
시흥시,목감시티동물병원,경기도 시흥시 목감둘레로 253-24,경기도 시흥시 조남동 707-1번지 이지움 더테라스 110호,14986,031-504-7559,37.3809727980,126.8606510065
시흥시,바른마음동물병원,,경기도 시흥시 능곡동 719번지 능곡타운,14995,031-778-7512,37.3696097976,126.8099146126
시흥시,박한준종합동물병원,경기도 시흥시 복지로 47,경기도 시흥시 대야동 490번지 2호,14909,031-315-7582,37.4438221596,126.7891449539
시흥시,배곧도담동물병원,,경기도 시흥시 정왕동 2564번지 한라비발디캠퍼스2차,15011,031-499-3007,37.3618810869,126.7139429321
시흥시,배곧동물병원,경기도 시흥시 배곧3로 96,경기도 시흥시 정왕동 2514번지,15010,031-503-6611,37.3697764139,126.7302927867
시흥시,숲속동물병원,경기도 시흥시 삼미시장1길 39,경기도 시흥시 신천동 743번지 1층,14948,031-317-8275,37.4412632357,126.7818439067
시흥시,시화종합동물병원,경기도 시흥시 정왕대로 64,"경기도 시흥시 정왕동 1861-3번지 메가쇼핑몰 108,109호",15040,031-507-0082,37.3542557561,126.7235297297
시흥시,시흥24시센트럴동물의료센터,경기도 시흥시 정왕대로 174,경기도 시흥시 정왕동 1726번지 1호 광개토빌딩1,15036,031-432-2475,37.3481553901,126.7334942325
시흥시,시흥시 미래농업과,경기도 시흥시 관곡지로 139,경기도 시흥시 하중동 271번지 2층,14973,031-310-2324,37.4006890149,126.8083868960
시흥시,애니온동물병원,경기도 시흥시 군자천로 335,"경기도 시흥시 정왕동 1729-2번지 그린프라자 201,202호",15036,031-499-7991,37.3467024328,126.7346154408
시흥시,윤슬동물병원,경기도 시흥시 월곶중앙로 87-1,경기도 시흥시 월곶동 1011번지 6호 1층,14963,031-404-8566,37.3897044558,126.7356809117
시흥시,은계동물병원,경기도 시흥시 은계번영길 19,경기도 시흥시 은행동 646번지 8호 은계 디스퀘어큐브,14923,031-315-7588,37.4372709361,126.8030427925
시흥시,이지 동물병원,경기도 시흥시 비둘기공원로 21,경기도 시흥시 대야동 562번지 5호,14908,031-314-7975,37.4439484989,126.7921734489
시흥시,장곡애니동물병원,경기도 시흥시 장곡로 23,경기도 시흥시 장곡동 823-3번지,15002,031-438-7552,37.3790954387,126.7861645217
시흥시,정다운동물병원,경기도 시흥시 중심상가로 146,경기도 시흥시 정왕동 1731-1번지 한일프라자 105호,15036,031-498-7582,37.3467038502,126.7320525562
시흥시,제다동물병원,경기도 시흥시 수인로3312번길 16,경기도 시흥시 대야동 693번지 시흥센트럴푸르지오 105동 A105호,14911,031-312-8813,37.4411888050,126.7904133504
시흥시,참누리동물병원,경기도 시흥시 대은로 81,"경기도 시흥시 대야동 573-2번지 모비딕빌딩 102호,201호",14914,031-318-3375,37.4447000348,126.7972761971
시흥시,청안동물병원,경기도 시흥시 삼미시장1길 19,경기도 시흥시 신천동 738번지 2호,14948,031-311-4148,37.4405908634,126.7839303247
시흥시,코코동물병원,경기도 시흥시 함송로 15,"경기도 시흥시 정왕동 1881-11번지 화신프라자 104, 105호",15020,031-434-0863,37.3640347307,126.7302949768
시흥시,튼튼동물병원,,"경기도 시흥시 정왕동 2511번지 시흥배곧 C1블럭 호반 써밋플레이스 아파트 B동 114,115호",15010,031-431-8775,37.3709989287,126.7270163836
시흥시,펫블리,경기도 시흥시 배곧4로 30,경기도 시흥시 정왕동 2475번지 3호 배곧타운I,15010,,37.3773385620,126.7274821771
시흥시,펫츠나라 동물병원,경기도 시흥시 수인로 3376-1,경기도 시흥시 신천동 712번지 6호 1층,14910,031-314-0706,37.4412846629,126.7838897999
시흥시,푸른동물종합병원,경기도 시흥시 은행로 130,"경기도 시흥시 은행동 539번지 7호, 102호",14916,031-404-7588,37.4427062854,126.8000192604
시흥시,호수동물병원,경기도 시흥시 목감남서로 9-19,경기도 시흥시 조남동 657번지 1호,14988,031-403-0075,37.3777841561,126.8527716350
안산시,(사)한국야생동물보호협회,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 (사)한국야생동물보호협회,15301,031-296-0124,37.3402538780,126.8700052143
안산시,(사)한국야생동물보호협회,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지,15301,031-296-0124,37.3402538780,126.8700052143
안산시,(사)한국야생동물보호협회,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 (사)한국야생동물보호협회,15301,031-296-0124,37.3402538780,126.8700052143
안산시,(사)한국야생동물보호협회,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지,15301,031-296-0124,37.3402538780,126.8700052143
안산시,(사)한국야생동물보호협회,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지,15301,031-296-0124,37.3402538780,126.8700052143
안산시,(사)한국야생동물보호협회경기도남부지회,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지,15301,031-296-0124,37.3402538780,126.8700052143
안산시,(주)가나이십사시동물병원,경기도 안산시 단원구 중앙대로 899,"경기도 안산시 단원구 고잔동 537-4번지 롯데프라자 1,2층",15360,031-402-4060,37.3172923375,126.8363957778
안산시,(주)코스모스이펙트,경기도 안산시 단원구 화랑로 402,경기도 안산시 단원구 고잔동 527-8번지 신원빌딩 305호,15352,,37.3207493931,126.8324377290
안산시,(주)펫콤,경기도 안산시 단원구 광덕대로 206,경기도 안산시 단원구 고잔동 724번지 골든오피스텔,15462,031-8042-2888,37.3146942472,126.8312160237
안산시,(주)펫펏 요미독 강아지 안산점,경기도 안산시 상록구 석호로 34,경기도 안산시 상록구 이동 682번지 1호 지승빌딩,15496,,37.3084210377,126.8474310233
안산시,24시 아프리카동물병원,경기도 안산시 단원구 원포공원2로 35,경기도 안산시 단원구 초지동 742-9번지 메가쇼핑타운 1) 1층,15455,031-486-7533,37.3017482302,126.8135140168
안산시,24시온누리동물메디컬센터,경기도 안산시 단원구 광덕대로 251,경기도 안산시 단원구 고잔동 525-1번지 1층,15358,031-487-7500,37.3191665297,126.8298784937
안산시,4u동물메디컬센타,경기도 안산시 단원구 광덕대로 142,경기도 안산시 단원구 고잔동 772-1번지 크리스탈빌딩 1층,15477,031-364-8220,37.3090212846,126.8306343380
안산시,고대영동물병원,경기도 안산시 상록구 예술광장1로 94,경기도 안산시 상록구 성포동 593-25번지 1층,15291,031-413-8275,37.3264645376,126.8470492658
안산시,공원애견동물병원,경기도 안산시 상록구 오목로 78,경기도 안산시 상록구 본오동 722-1번지 1층,15568,031-419-7574,37.2900023813,126.8667127498
안산시,그린펫동물병원,경기도 안산시 단원구 광덕4로 180,경기도 안산시 단원구 고잔동 724-4번지 부원프라자 1층,15462,031-436-4488,37.3146391178,126.8326271927
안산시,김동물병원,경기도 안산시 상록구 화랑로 501,경기도 안산시 상록구 성포동 583-5번지 예술프라자 1층,15296,031-480-4474,37.3208852591,126.8438357730
안산시,김정태동물병원,경기도 안산시 상록구 본오로 133,경기도 안산시 상록구 본오동 872-20번지 우성아파트 상가동 1층,15538,031-409-7582,37.2972382934,126.8663023214
안산시,꿈의동물병원,경기도 안산시 단원구 광덕1로 159,경기도 안산시 단원구 고잔동 718-5번지 대림프라자 1층,15476,031-417-7581,37.3081732462,126.8273242202
안산시,다음펫,경기도 안산시 상록구 석호공원로 43,경기도 안산시 상록구 사동 1191번지 8호,15580,,37.3017003529,126.8480871245
안산시,닥터K동물병원,경기도 안산시 단원구 초지2로 67,경기도 안산시 단원구 초지동 734-6번지 한미타워 1층,15448,031-401-0275,37.3065580813,126.8160205265
안산시,대학동물병원,경기도 안산시 상록구 예술광장로 1,경기도 안산시 상록구 월피동 445번지 다농마트 109호,15288,031-482-0075,37.3283599479,126.8442448497
안산시,도그플러스,경기도 안산시 상록구 충장로 432,경기도 안산시 상록구 성포동 586번지 홈플러스 안산점 3층,15294,031-475-0975,37.3171248925,126.8500756669
안산시,도란도란동물병원,경기도 안산시 상록구 용신로 266,경기도 안산시 상록구 사동 1201-3번지 1층,15581,031-408-8584,37.3030103990,126.8519235635
안산시,동물병원 아인,경기도 안산시 상록구 충장로 292-1,경기도 안산시 상록구 이동 589-2번지 주건축물 1층,15512,031-409-8200,37.3071495517,126.8572142475
안산시,동물사랑동물병원,경기도 안산시 단원구 선부로 195,경기도 안산시 단원구 선부동 1087-30번지 서울빌딩 1층,15217,031-413-4406,37.3418508581,126.8166940393
안산시,동물은내친구,경기도 안산시 상록구 반석로 5,경기도 안산시 상록구 본오동 879-16번지 신안2차아파트 상가동 1층,15539,031-416-0075,37.2970619108,126.8603238980
안산시,미소돌봄동물병원,경기도 안산시 상록구 화랑로 534,경기도 안산시 상록구 성포동 747번지 안산파크푸르지오 상가동 113.114,15298,031-414-2579,37.3190502665,126.8461540928
안산시,반월동물병원,경기도 안산시 상록구 건건로 117,경기도 안산시 상록구 건건동 536번지 5호,15521,031-407-0075,37.3113097224,126.9046547204
안산시,본오365동물병원,경기도 안산시 상록구 석호로 302-1,경기도 안산시 상록구 본오동 870-7번지 1층,15551,031-437-0365,37.2933147281,126.8641464722
안산시,삼성동물병원,경기도 안산시 단원구 원선로 57,경기도 안산시 단원구 원곡동 826번지 11호,15374,031-494-1119,37.3297841139,126.7986640157
안산시,세온동물병원,경기도 안산시 단원구 초지로 114,경기도 안산시 단원구 초지동 726번지 5호 주공프라자,15445,031-362-5475,37.3088434179,126.8153001815
안산시,스타동물병원,경기도 안산시 단원구 한양대학로 208,경기도 안산시 단원구 고잔동 730번지 3호,15466,031-491-6125,37.3135806750,126.8367556797
안산시,안산강아지개냥이네,경기도 안산시 상록구 항가울로 292,경기도 안산시 상록구 사동 1515번지 2호,15497,,37.3064548089,126.8439499049
안산시,안산동물병원,경기도 안산시 단원구 화랑로 47,경기도 안산시 단원구 원곡동 776-11번지 원곡동물병원 1층,15374,031-494-5164,37.3302673792,126.7965600000
안산시,애니동물병원,경기도 안산시 상록구 석호로 54,경기도 안산시 상록구 사동 1518번지 1층,15497,031-416-7584,37.3065903892,126.8472775804
안산시,요기독 강아지랑 고양이랑 안산점,경기도 안산시 단원구 광덕서로 96,경기도 안산시 단원구 고잔동 704번지 3호 세종빌딩,15461,,37.3132319066,126.8276628454
안산시,우리펫동물병원,경기도 안산시 단원구 신길로 8,경기도 안산시 단원구 신길동 1612번지 1층,15402,031-493-3535,37.3308761790,126.7868354870
안산시,웰니스동물병원(고잔점),경기도 안산시 단원구 광덕대로 175,경기도 안산시 단원구 고잔동 707번지 2호 삼성홈플러스,15471,031-401-7200,37.3119141209,126.8289385051
안산시,웰니스동물병원(상록점),경기도 안산시 상록구 반석로 20,경기도 안산시 상록구 본오동 880번지 롯데마트 3층,15540,031-415-0135,37.2965387065,126.8619191973
안산시,유동물병원,경기도 안산시 단원구 선부광장로 71,경기도 안산시 단원구 선부동 1077-16번지 101호,15368,031-507-7507,37.3328945976,126.8110633609
안산시,정다운동물병원,,경기도 안산시 단원구 고잔동 648번지 라성빌라 1층,15261,031-482-5793,37.3288557853,126.8393981700
안산시,조이동물병원,,경기도 안산시 단원구 원곡동 838번지 202호,,031-492-8555,37.3261946837,126.7999965196
안산시,쥬시동물병원,경기도 안산시 단원구 광덕대로 145,경기도 안산시 단원구 고잔동 717번지 강희그랜드오피스텔 1층,15476,031-410-9759,37.3095076881,126.8289824632
안산시,쥬쥬동물병원,경기도 안산시 단원구 광덕대로 206,경기도 안산시 단원구 고잔동 724번지 골든오피스텔 1층,15462,031-417-3630,37.3146942472,126.8312160237
안산시,착한애견분양강아지 안산본점,경기도 안산시 상록구 송호1길 21,경기도 안산시 상록구 이동 663번지 2호,15487,,37.3119167687,126.8455049206
안산시,참동물의료센터,경기도 안산시 단원구 고잔로 88,경기도 안산시 단원구 고잔동 534-2번지 207동 209호,15360,031-8042-7585,37.3187504091,126.8360105185
안산시,톰과 제니 동물메디컬센터,,경기도 안산시 상록구 사동 1639번지 7호 그랑시티자이,15596,031-365-4542,37.2808976849,126.8289545397
안산시,퍼피캣동물병원,경기도 안산시 단원구 선부로 231,경기도 안산시 단원구 와동 812-7번지 1층,15251,031-418-7582,37.3416580081,126.8207712883
안산시,한국동물병원,경기도 안산시 단원구 광덕1로 63,경기도 안산시 단원구 초지동 729번지 2호 메디프라자 1층 109호,15445,031-411-5050,37.3087794640,126.8167113312
안산시,한국야생동물보호관리,경기도 안산시 상록구 유남길 50-1,경기도 안산시 상록구 장상동 75-6번지,15201,031-296-0124,37.3587146714,126.8769310608
안산시,허브 동물병원,경기도 안산시 단원구 선부로 244,경기도 안산시 단원구 와동 759-3번지 1층,15253,031-414-9075,37.3412334643,126.8221862891
안성시,다음펫,,경기도 안성시 대덕면 내리 701번지 2호 리틀하우스,17547,02-1577-1799,37.0002710909,127.2240936924
안성시,아프리카동물병원,경기도 안성시 공도읍 진사길 8,경기도 안성시 공도읍 진사리 22번지 61호,17564,031-656-5975,36.9931703854,127.1378682818
안성시,안성동물의료센터,경기도 안성시 아양1로 73,경기도 안성시 옥산동 591번지,17577,031-676-7975,37.0082245844,127.2584598267
안성시,우리동물병원,경기도 안성시 장기로 52,경기도 안성시 인지동 419번지 2호,17583,031-675-0722,37.0045484856,127.2683960418
안성시,웰니스동물병원,경기도 안성시 공도읍 서동대로 3930-39,경기도 안성시 공도읍 진사리 354번지 스타필드 안성,17563,031-8029-5080,36.9945235041,127.1471670216
안성시,이성준동물병원,경기도 안성시 중앙로 431-1,경기도 안성시 봉남동 326번지 2호,17590,031-673-5858,37.0065980571,127.2747965806
안성시,일죽종합동물병원,경기도 안성시 일죽면 금일로 428,경기도 안성시 일죽면 송천리 256번지 17호,17529,031-674-6551,37.0898948597,127.4773267709
안성시,쿨펫동물병원,경기도 안성시 중앙로 246,경기도 안성시 석정동 149-3번지 안성이마트 3층 쿨펫동물병원,17578,031-677-7975,37.0127265766,127.2559163951
안성시,쿨펫동물병원(롯데),경기도 안성시 공도읍 서동대로 4478,경기도 안성시 공도읍 양기리 306번지 롯데마트 2층 쿨펫동물병원,17558,031-618-7533,37.0078825813,127.1994840903
안성시,행복한동물병원,경기도 안성시 중앙로419번길 6,경기도 안성시 영동 437번지 1호,17590,031-677-8275,37.0069470713,127.2734579939
안양시,(주)코스모스이펙트,경기도 안양시 동안구 흥안대로 528,경기도 안양시 동안구 관양동 1505-4번지 타워빌딩 701호,13943,,37.4010335806,126.9772951610
안양시,24시마음든든동물병원,경기도 안양시 만안구 경수대로 1234,경기도 안양시 만안구 석수동 168번지 27호,13913,031-474-2475,37.4184292612,126.9118993288
안양시,경기중앙동물병원,경기도 안양시 만안구 안양로 150,경기도 안양시 만안구 안양동 510번지 6호 신강빌딩 지상1층,14034,031-443-8875,37.3878216140,126.9309019113
안양시,관양동물병원,경기도 안양시 동안구 관악대로 329,경기도 안양시 동안구 관양동 1406번지 55호,13937,031-384-3920,37.4038470368,126.9595137684
안양시,굿닥터동물병원,경기도 안양시 동안구 동편로183번길 14,경기도 안양시 동안구 관양동 1693-11번지,13930,031-345-7582,37.4066184297,126.9703976855
안양시,김인천동물병원,경기도 안양시 동안구 경수대로 472,경기도 안양시 동안구 호계동 801번지 4호 영풍주상복합아파트상가,14125,031-477-7275,37.3649606248,126.9592620450
안양시,넬에이엠씨,경기도 안양시 동안구 시민대로 312,"경기도 안양시 동안구 평촌동 897번지 평촌칼라힐주차빌딩 129,130,131호",14065,031-421-7579,37.3950828974,126.9648413735
안양시,다사랑동물병원,,경기도 안양시 동안구 관양동 1598번지 평촌샤르망오피스텔,14066,031-385-7588,37.3938454435,126.9603086238
안양시,다온동물병원,경기도 안양시 동안구 평촌대로 124,경기도 안양시 동안구 평촌동 922번지 1호,14103,031-689-5975,37.3834993587,126.9606764755
안양시,다줄개,,경기도 안양시 동안구 비산동 1166번지 비산화성파크드림,13956,031-348-0099,37.3988130592,126.9316774628
안양시,동주동물병원,경기도 안양시 동안구 경수대로 428,"경기도 안양시 동안구 호계동 873번지 덕유파크 123호, 215호",14126,031-455-7588,37.3622442111,126.9624999400
안양시,동편동물병원,경기도 안양시 동안구 동편로27번길 7,"경기도 안양시 동안구 관양동 1719번지 1층 107,108호",13929,031-426-8661,37.4066803926,126.9721599422
안양시,디아나동물병원,경기도 안양시 동안구 관악대로 317-4,경기도 안양시 동안구 관양동 1406번지 1층,13937,031-381-8275,37.4036779166,126.9580122353
안양시,바우동물병원,경기도 안양시 만안구 박달로 512,경기도 안양시 만안구 박달동 68번지 8호 지상1층,14009,031-443-1280,37.4024363573,126.9095612377
안양시,바하동물병원,경기도 안양시 동안구 흥안대로 418,경기도 안양시 동안구 평촌동 117번지 6호 2층,14063,031-425-8875,37.3915389661,126.9745481307
안양시,비타민동물메디컬센터,경기도 안양시 만안구 안양로 374-1,경기도 안양시 만안구 안양동 847번지 10호,13990,031-465-7582,37.4046810165,126.9168766643
안양시,서울종합동물병원,경기도 안양시 동안구 흥안대로 492,경기도 안양시 동안구 관양동 1507번지 14호 1층,13943,031-422-7565,37.3977895395,126.9774984597
안양시,석수동물병원,,경기도 안양시 만안구 석수동 417번지 3호 석수두산위브아파트 상가동 2 104,13902,031-473-1275,37.4333053763,126.9018360679
안양시,쇼독동물병원,경기도 안양시 동안구 경수대로813번길 14-20,경기도 안양시 동안구 비산동 580번지 14호,14039,031-465-0907,37.3930124394,126.9420243465
안양시,수호천사동물병원,경기도 안양시 동안구 경수대로 552,경기도 안양시 동안구 호계동 996번지 5호 1층,14112,031-451-7582,37.3718875346,126.9582410365
안양시,스타독,경기도 안양시 만안구 만안로 212,경기도 안양시 만안구 안양동 638번지 5호 1층,13992,031-465-3188,37.3998029670,126.9238967854
안양시,신동물병원,경기도 안양시 만안구 장내로89번길 5,경기도 안양시 만안구 안양동 711번지 129호 지상1층,14002,031-445-7505,37.3955204480,126.9181677832
안양시,씨엘동물병원,경기도 안양시 동안구 동편로 6,경기도 안양시 동안구 관양동 1725번지 1호,13929,031-425-7512,37.4055686116,126.9714671947
안양시,안양동물병원,경기도 안양시 만안구 안양로 347,경기도 안양시 만안구 안양동 695번지 94호,14006,031-466-0075,37.4023333767,126.9178778382
안양시,안양본동물의료센터,경기도 안양시 동안구 시민대로 370,경기도 안양시 동안구 관양동 900번지 9호,14058,031-396-8275,37.3955000501,126.9714136299
안양시,안양비산동물병원,,경기도 안양시 만안구 안양동 154번지 1호,,031-446-6575,37.3959682683,126.9311704458
안양시,안양펫동물병원,경기도 안양시 동안구 경수대로 643,경기도 안양시 동안구 호계동 934번지 26호 2층,14082,031-385-7676,37.3795748684,126.9540177998
안양시,우리동물병원,경기도 안양시 동안구 경수대로 927,"경기도 안양시 동안구 비산동 571번지 삼익상가 121,122호",13955,031-465-3375,37.3981372040,126.9335919303
안양시,위즈펫동물병원,경기도 안양시 동안구 관악대로 104,경기도 안양시 동안구 비산동 411번지 8호 (주)리홈 안양이마트 2층,13954,031-381-7512,37.3983346986,126.9353077463
안양시,이룸동물병원,,경기도 안양시 동안구 비산동 1165번지,13926,031-381-0166,37.3991628265,126.9426679383
안양시,이윤권양한방동물병원,경기도 안양시 만안구 안양로 355,경기도 안양시 만안구 안양동 693번지 1호,13988,031-469-7581,37.4029629201,126.9175904999
안양시,이풍호동물병원,경기도 안양시 동안구 평촌대로 371,경기도 안양시 동안구 비산동 1026번지 14호 2층,13919,031-388-1155,37.4038347481,126.9490397972
안양시,인덕원종합동물병원본원,경기도 안양시 동안구 흥안대로 495,경기도 안양시 동안구 관양동 1504번지 7호,13951,031-426-0075,37.3982627546,126.9764783497
안양시,인방동물병원,경기도 안양시 동안구 귀인로 194,경기도 안양시 동안구 평촌동 901번지 2호,14103,031-388-0075,37.3852303518,126.9607544459
안양시,정수동물병원,경기도 안양시 동안구 흥안대로456번길 11,경기도 안양시 동안구 평촌동 69번지 1호 본프라자 102호 지상1층,14061,031-425-7588,37.3947563734,126.9764688457
안양시,제일동물병원,경기도 안양시 동안구 평촌대로223번길 64,"경기도 안양시 동안구 호계동 1045번지 2호 제일상가 123호, 215호",14072,031-388-1845,37.3905184037,126.9522552072
안양시,주현동물병원,경기도 안양시 만안구 병목안로 57,경기도 안양시 만안구 안양동 714번지 94호,14003,031-443-9726,37.3963293008,126.9158567933
안양시,중앙동물병원,경기도 안양시 만안구 안양로 258,경기도 안양시 만안구 안양동 622번지 216호,13996,031-444-0275,37.3958119166,126.9243114550
안양시,쿨펫동물병원,경기도 안양시 동안구 시민대로 300,경기도 안양시 동안구 관양동 1608번지 3호 월마트내 지하1층,14066,031-382-0011,37.3949065751,126.9637241704
안양시,테라리움동물병원,경기도 안양시 동안구 관평로 314,경기도 안양시 동안구 관양동 1403번지 5호,13937,031-388-7588,37.4043790973,126.9576004221
안양시,퍼스트동물병원,경기도 안양시 동안구 경수대로 597,경기도 안양시 동안구 호계동 943번지 16호 영신빌딩,14114,031-360-0818,37.3757620682,126.9559768262
안양시,평촌나무동물병원,경기도 안양시 동안구 흥안대로 458,경기도 안양시 동안구 평촌동 72번지 9호 평촌메가타운,14061,031-425-3403,37.3949532684,126.9761511447
안양시,평촌동물병원,경기도 안양시 동안구 평촌대로 142,경기도 안양시 동안구 평촌동 900번지 1호 평촌트윈마트 106,14103,031-384-9505,37.3849920846,126.9598976523
안양시,하은동물병원,경기도 안양시 동안구 관악대로 217,경기도 안양시 동안구 비산동 363번지 13호 1층,13919,031-384-3690,37.4008520483,126.9472877824
안양시,한빛동물병원,경기도 안양시 동안구 흥안대로 113,경기도 안양시 동안구 호계동 960번지 4호,14116,031-429-7575,37.3703328185,126.9572922394
안양시,형제동물병원,경기도 안양시 만안구 안양로 210,경기도 안양시 만안구 안양동 414번지 5호,14032,031-446-7575,37.3923193751,126.9271511520
양주시,(사) 한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-35,경기도 양주시 남면 상수리 410번지 (사) 한국동물구조관리협회,11409,031-867-9119,37.8712268386,126.9839281525
양주시,(사)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-865-2548,37.8701165776,126.9835493261
양주시,(사)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-868-2851,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지 (사단)한국동물구조관리협회,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,(사단)한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37,경기도 양주시 남면 상수리 410-1번지,11409,031-867-9119,37.8701165776,126.9835493261
양주시,24시 양주 힐 동물의료센터,경기도 양주시 옥정동로7길 30,경기도 양주시 옥정동 1036번지 7호,11473,031-859-8275,37.8212241008,127.0976263047
양주시,24시해든동물의료센터,경기도 양주시 부흥로 1938,경기도 양주시 광사동 652-1번지 2층,11492,031-848-9111,37.7949277108,127.0781419351
양주시,광적동물병원,,경기도 양주시 광적면 가납리 72812번지,,031-836-3507,,
양주시,김동물병원,경기도 양주시 광적면 광적로 119,경기도 양주시 광적면 석우리 417번지 5호,11414,031-879-4650,37.8289638211,126.9796318316
양주시,덕계동물병원,경기도 양주시 평화로 1557,경기도 양주시 회정동 347번지,11439,031-861-7588,37.8281658647,127.0530898264
양주시,덕정동물병원,경기도 양주시 회정로 120,경기도 양주시 덕정동 208-1번지 해밀프라자 101-1호,11456,031-857-7551,37.8372381827,127.0665250101
